PC1,PC2,PC3
-0.037177509420267825,0.026107198946638547,-0.010413849952247136
-0.07006161878700001,0.01565375294040452,0.019510716047554888
-0.07917866836790695,-0.0028136728005701134,0.04178069051179103
-0.07918597546545914,-0.0028153690732076863,0.041777458088328966
-0.07006703775483476,0.015652395037652995,0.019510947125095227
-0.04688370867555889,0.013644334123303941,0.032838613672999103
-0.04688024531002172,0.013645744654612229,0.032839381344888584
-0.04688024531002172,0.013645744654612229,0.032839381344888584
-0.04688370867555889,0.013644334123303941,0.032838613672999103
-0.07067050315835009,-0.005738192685281598,-0.002715521536056786
-0.046844469626115846,-0.0026727402735460086,-0.031183960738012
-0.07068167635472598,-0.005739880761446073,-0.0027163478931816268
-0.04683361409584861,-0.0026697750184734356,-0.03117500825054325
-0.07068167635472598,-0.005739880761446073,-0.0027163478931816268
-0.09214375921930015,0.01331753998554491,0.03732997765137513
-0.07067050315835009,-0.005738192685281598,-0.002715521536056786
-0.09214306137966098,0.013317607111334541,0.03732903903165355
0.03823562909633706,0.012770803424938061,-0.04826251274700233
0.03823599067010888,0.012770779995720693,-0.04826076975678159
-0.06525768001201403,-0.0020373287137059187,-0.02321892646892335
-0.030862759527897604,-0.01957674387098389,-0.017422012623527473
0.03823599067010888,0.012770779995720693,-0.04826076975678159
-0.06526161411610723,-0.0020199072363591784,-0.02321301031611699
0.03823562909633706,0.012770803424938061,-0.04826251274700233
-0.030859130398596262,-0.019575154252052716,-0.01742327352434994
-0.01035551639496745,0.0635161417217188,-0.027907203273994995
-0.04925159532403612,0.0740774203190221,-0.013384554613899195
-0.01035483724544202,0.06349684301036644,-0.027909800350309877
-0.0492581805024128,0.07411382394599374,-0.013378762799461978
-0.01035483724544202,0.06349684301036644,-0.027909800350309877
-0.07988302627645014,0.01687709920599935,-0.056855512376384414
-0.01035551639496745,0.0635161417217188,-0.027907203273994995
-0.07988635156918505,0.016857176775085365,-0.05685887423313214
0.04684929367525471,-0.04733277953394249,-0.02717965317233355
0.04683346409440279,-0.047337911190196064,-0.02717933242023134
0.04985098826397502,-0.05329537158534901,-0.08366010100550886
0.04985600731940096,-0.05329383141845126,-0.08366003809834899
0.04683346409440279,-0.047337911190196064,-0.02717933242023134
0.04985600731940096,-0.05329383141845126,-0.08366003809834899
0.04684929367525471,-0.04733277953394249,-0.02717965317233355
0.04985098826397502,-0.05329537158534901,-0.08366010100550886
-0.06340521763663934,0.02534541099551528,-0.003734182242214407
0.024538186899557425,0.021973942786509625,-0.013988629901220753
-0.06340283554475325,0.025346590039265367,-0.003735524365521119
-0.06340521763663934,0.02534541099551528,-0.003734182242214407
-0.06340283554475325,0.025346590039265367,-0.003735524365521119
